date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:34:06	4428/4428	---M-Z	200	added ('OK')	application/javascript	etag:%22114c-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/menu-setting.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/menu-setting.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index.html)
15:34:06	3715/3715	---M-Z	200	added ('OK')	application/javascript	etag:%22e83-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/jquery.peity.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/jquery.peity.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index.html)
15:34:07	58072/58072	---M-Z	200	added ('OK')	application/javascript	etag:%22e2d8-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/bootstrap.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/bootstrap.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index.html)
15:34:07	1375/1375	---M-Z	200	added ('OK')	application/javascript	etag:%2255f-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/jquery.knob-custom.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/jquery.knob-custom.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index.html)
15:34:07	10804/10804	---M-Z	200	added ('OK')	application/javascript	etag:%222a34-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/jquery.knob.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/jquery.knob.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index.html)
15:34:09	126512/126512	---M-Z	200	added ('OK')	application/javascript	etag:%221ee30-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/vendor-all.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/vendor-all.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index.html)
15:34:12	43251/43251	---M-Z	200	added ('OK')	application/javascript	etag:%22a8f3-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/sparkline/jquery.sparkline.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/sparkline/jquery.sparkline.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index.html)
15:34:15	263787/263787	---M-Z	200	added ('OK')	application/javascript	etag:%224066b-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/c3-master/c3.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/c3-master/c3.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index.html)
15:34:15	151729/151729	---M-Z	200	added ('OK')	application/javascript	etag:%22250b1-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/d3/d3.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/d3/d3.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index.html)
15:34:17	2511/2511	---MCZ	200	added ('OK')	application/javascript	etag:W/%22180e-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/dashboard-server.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/dashboard-server.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index.html)
15:34:17	93255/93255	---M-Z	200	added ('OK')	application/javascript	etag:%2216c47-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/raphael/raphael-min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/raphael/raphael-min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index.html)
15:34:17	58129/58129	---M-Z	200	added ('OK')	text/css	etag:%22e311-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/animate.min.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/animate.min.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/style.css)
15:34:17	46593/46593	---MCZ	200	added ('OK')	application/javascript	etag:W/%2210954-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/morrisjs/morris.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/morrisjs/morris.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index.html)
15:34:18	1973/1973	---MCZ	200	added ('OK')	text/css	etag:W/%221be7-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/ekko-lightbox.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/ekko-lightbox.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/user-profile.html)
15:34:18	2568/2568	---M-Z	200	added ('OK')	text/css	etag:%22a08-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/lightbox.min.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/lightbox.min.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/user-profile.html)
15:34:19	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db1b8a1-4d7%22	http://html.phoenixcoded.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/user-profile.html)
15:34:19	6329/6329	---M-Z	200	added ('OK')	application/javascript	etag:%2218b9-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/waves.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/waves.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/auth-signin.html)
15:34:20	2204/2204	---MCZ	200	added ('OK')	application/javascript	etag:W/%221105-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/jquery.wavify.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/jquery.wavify.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/auth-signin.html)
15:34:21	7645/7645	---MCZ	200	added ('OK')	text/css	etag:W/%2223fc-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/bootstrap-checkbox/awesome-bootstrap-checkbox.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/bootstrap-checkbox/awesome-bootstrap-checkbox.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-project-statistics.html)
15:34:21	437244/437244	---MCZ	200	added ('OK')	application/javascript	etag:%226abfc-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/apexcharts.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/apexcharts.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index.html)
15:34:22	657/657	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e3-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/dashboard-projects1.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/dashboard-projects1.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-project-statistics.html)
15:34:22	178/178	---M--	200	added ('OK')	image/png	etag:%22b2-593019a81c700%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/icon/plus.png	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/icon/plus.png	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-project-details.html)
15:34:23	5306/5306	---M--	200	added ('OK')	image/jpeg	etag:%2214ba-59301fad3fb00%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/user/avatar-3.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/user/avatar-3.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-project-details.html)
15:34:23	5258/5258	---M--	200	added ('OK')	image/jpeg	etag:%22148a-59301fad3fb00%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/user/avatar-4.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/user/avatar-4.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-project-details.html)
15:34:23	257/257	---MCZ	200	added ('OK')	application/javascript	etag:W/%2219e-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/dashboard-projects2.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/dashboard-projects2.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-project-details.html)
15:34:23	107961/107961	---M-Z	200	added ('OK')	application/javascript	etag:%221a5b9-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/TweenMax.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/TweenMax.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/auth-signin.html)
15:34:24	4699/4699	---M--	200	added ('OK')	image/jpeg	etag:%22125b-59301fad3fb00%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/user/avatar-5.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/user/avatar-5.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-project-members.html)
15:34:24	6067/6067	---MCZ	200	added ('OK')	text/css	etag:W/%221a33-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/vectormap/jquery-jvectormap-2.0.2.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/vectormap/jquery-jvectormap-2.0.2.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-shop.html)
15:34:24	2324/2324	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22914-593019a81c700%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/icon/note.svg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/icon/note.svg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-shop.html)
15:34:25	2678/2678	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a76-593019a634280%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/icon/badge.svg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/icon/badge.svg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-shop.html)
15:34:25	73567/73567	---M--	200	added ('OK')	image/jpeg	etag:%2211f5f-59301fad3fb00%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/profile-person1.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/profile-person1.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/user-profile.html)
15:34:25	1610/1610	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264a-593019aa04b80%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/icon/users.svg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/icon/users.svg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-shop.html)
15:34:25	2093/2093	---M--	200	added ('OK')	image/jpeg	etag:%2282d-59301fad3fb00%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/product/prod-1.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/product/prod-1.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-shop.html)
15:34:26	283/283	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Oct%202019%2010:34:28%20GMT	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/product/prod-2.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/product/prod-2.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-shop.html)
15:34:27	283/283	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Oct%202019%2010:34:29%20GMT	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/product/prod-3.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/product/prod-3.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-shop.html)
15:34:28	283/283	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Oct%202019%2010:34:30%20GMT	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/product/prod-4.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/product/prod-4.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-shop.html)
15:34:28	283/283	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Oct%202019%2010:34:30%20GMT	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/product/prod-5.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/product/prod-5.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-shop.html)
15:34:29	108150/108150	---M-Z	200	added ('OK')	application/javascript	etag:%221a676-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/vectormap/jquery-jvectormap-2.0.2.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/vectormap/jquery-jvectormap-2.0.2.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-shop.html)
15:34:29	1889/1889	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dd8-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/dashboard-shop.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/dashboard-shop.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-shop.html)
15:34:29	791/791	---MCZ	200	added ('OK')	text/css	etag:W/%225af-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/jquery.easy-pie-chart/easy-pie-chart.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/jquery.easy-pie-chart/easy-pie-chart.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-analytics.html)
15:34:30	3958/3958	---M-Z	200	added ('OK')	application/javascript	etag:%22f76-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/jquery.easy-pie-chart/dist/jquery.easypiechart.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/jquery.easy-pie-chart/dist/jquery.easypiechart.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-analytics.html)
15:34:30	103344/103344	---MCZ	200	added ('OK')	application/javascript	etag:W/%221973c-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/vectormap/jquery-jvectormap-world-mill-en.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/vectormap/jquery-jvectormap-world-mill-en.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-shop.html)
15:34:30	1508/1508	---MCZ	200	added ('OK')	application/javascript	etag:W/%227e8-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/jquery.easy-pie-chart/easy-pie-chart.init.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/plugins/vendors/jquery.easy-pie-chart/easy-pie-chart.init.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-analytics.html)
15:34:31	2220/2220	---MCZ	200	added ('OK')	application/javascript	etag:W/%2212ad-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/dashboard-analytics.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/dashboard-analytics.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-analytics.html)
15:34:31	4172/4172	---M-Z	200	added ('OK')	text/css	etag:%22104c-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/prism-coy.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/prism-coy.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/layout-static.html)
15:34:32	24481/24481	---M-Z	200	added ('OK')	application/javascript	etag:%225fa1-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/prism.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/prism.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/layout-static.html)
15:34:32	156721/156721	---M-Z	200	added ('OK')	application/javascript	etag:%2226431-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/Chart.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/Chart.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/index-analytics.html)
15:34:33	31331/31331	---M-Z	200	added ('OK')	application/javascript	etag:%227a63-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/horizontal-menu.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/horizontal-menu.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/layout-horizontal.html)
15:34:33	283/283	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Oct%202019%2010:34:35%20GMT	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/analytics.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/analytics.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/layout-horizontal.html)
15:34:33	841/841	---M--	200	added ('OK')	image/jpeg	etag:%22349-56398bfb45a80%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/PHONE1.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/PHONE1.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/widget-data.html)
15:34:34	1137/1137	---M--	200	added ('OK')	image/jpeg	etag:%22471-56398bfb45a80%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/PHONE2.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/PHONE2.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/widget-data.html)
15:34:34	784/784	---M--	200	added ('OK')	image/jpeg	etag:%22310-56398bfb45a80%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/PHONE3.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/PHONE3.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/widget-data.html)
15:34:34	848/848	---M--	200	added ('OK')	image/jpeg	etag:%22350-56398bfb45a80%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/PHONE4.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/PHONE4.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/widget-data.html)
15:34:35	1685/1685	---M--	200	added ('OK')	image/jpeg	etag:%22695-59301fad3fb00%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/p1.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/p1.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/widget-data.html)
15:34:36	1921/1921	---M--	200	added ('OK')	image/jpeg	etag:%22781-59301fad3fb00%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/p2.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/p2.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/widget-data.html)
15:34:36	1686/1686	---M--	200	added ('OK')	image/jpeg	etag:%22696-59301fad3fb00%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/p3.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/p3.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/widget-data.html)
15:34:36	1669/1669	---M--	200	added ('OK')	image/jpeg	etag:%22685-59301fad3fb00%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/p4.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/p4.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/widget-data.html)
15:34:37	3456/3456	---MCZ	200	added ('OK')	application/javascript	etag:W/%221154-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/todo.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/todo.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/widget-data.html)
15:34:37	1066/1066	---MCZ	200	added ('OK')	application/javascript	etag:W/%226c4-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/widget-data.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/widget-data.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/widget-data.html)
15:34:38	1071/1071	---MCZ	200	added ('OK')	text/css	etag:W/%224fc-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/bars-1to10.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/bars-1to10.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/widget-chart.html)
15:34:38	5719/5719	---M-Z	200	added ('OK')	application/javascript	etag:%221657-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/jquery.barrating.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/jquery.barrating.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/widget-chart.html)
15:34:39	7019/7019	---MCZ	200	added ('OK')	application/javascript	etag:W/%224cbe-5946744a8aa80-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/chart.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/pages/chart.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/widget-chart.html)
15:34:41	5222/5222	---M-Z	200	added ('OK')	text/css	etag:%221466-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/dataTables.bootstrap4.min.css	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/css/plugins/dataTables.bootstrap4.min.css	(from http://html.phoenixcoded.net/mintone/bootstrap/default/user-list.html)
15:34:44	56158/56158	---M--	200	added ('OK')	image/jpeg	etag:%22db5e-59301fad3fb00%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/slider6.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/slider6.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/user-card.html)
15:34:44	2085/2085	---M-Z	200	added ('OK')	application/javascript	etag:%22825-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/dataTables.bootstrap4.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/dataTables.bootstrap4.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/user-list.html)
15:34:46	82411/82411	---M-Z	200	added ('OK')	application/javascript	etag:%22141eb-59467448a2600-gzip%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/jquery.dataTables.min.js	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/js/plugins/jquery.dataTables.min.js	(from http://html.phoenixcoded.net/mintone/bootstrap/default/user-list.html)
15:34:53	81183/81183	---M--	200	added ('OK')	image/jpeg	etag:%2213d1f-59301fad3fb00%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/slider5.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/widget/slider5.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/user-card.html)
15:34:53	43899/43899	---M--	200	added ('OK')	image/jpeg	etag:%22ab7b-59301fad3fb00%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/slider/img-slide-6.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/slider/img-slide-6.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/bc_card.html)
15:34:54	57049/57049	---M--	200	added ('OK')	image/jpeg	etag:%22ded9-59301fad3fb00%22	http://html.phoenixcoded.net/mintone/bootstrap/default/assets/images/slider/img-slide-3.jpg	F:/Project/Corior/Theme/coroir%20theme/html.phoenixcoded.net/mintone/bootstrap/default/assets/images/slider/img-slide-3.jpg	(from http://html.phoenixcoded.net/mintone/bootstrap/default/bc_card.html)
